0	وی	وی|وی	وی	وی|وی	N5|Ab	ضمیر فاعلی|اختصارات	
20	شده بودند	شد	شده بودند	شد + ه + بود + ند	V3+O+O+V	فعل اسنادی + ه + بود + فعل سوم شخص جمع	
21	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
22	قدر	قدر|قدر	قدر	قدر|قدر	N1|A0	اسم|صفت	
23	یک	یک	یک	یک	O	عدد حرفی	
24	وجب	وجب	وجب	وجب	N1	اسم	
25	خورد	خورد|خورد|خور	خورد	خورد|خورد|خور + د	V+O|N1|V+O	فعل ماضی ساده+سوم شخص مفرد|اسم|فعل مضارع ساده+سوم شخص مفرد	
26	رفته بود	رفت|رفت	رفته بود	رفت + ه + بود|رفت + ه + بود	V+O|V+O	فعل ماضی بعید+سوم شخص مفرد|فعل ماضی بعید+سوم شخص مفرد	
27	چنان	چنان	چنان	چنان	A0	صفت	
28	باد	باد	باد	باد	N1	اسم	
29	کرده بود	کرد	کرده بود	کرد + ه + بود	V+O	فعل ماضی بعید+سوم شخص مفرد	
30	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
31	راستی‌راستی	راستی راستی	راستی‌راستی	راستی راستی	O	_
32	تصور	تصور	تصور	تصور	N1	اسم	
33	کردم	کرد|کرد|کرد	کرد	کرد + م|کرد + م|کرد + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
34	دو	دو|دو|دو	دو	دو|دو|دو	O|V|N1	عدد حرفی|فعل امر مثبت|اسم	
35	رأس	رأس	رأس	رأس	N1	اسم	
36	هندوانه	هندوانه|هندو	هندوانه	هندوانه|هندو + انه	N1|A0+O	اسم|صفت + انه	
37	از	از	از	از	Pr	حرف اضافه	
38	جایی	جایی|جا	جا	جایی|جا + یی	N1|N1+O	اسم|اسم + یی	
39	کش	کش|کش	کش	کش|کش	V|N1	فعل امر مثبت|اسم	
40	رفته	رفت|رفت	رفته	رفت + ه|رفت + ه	O+O|O+O	ریشه ماضی + ه|ریشه ماضی + ه	
41	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
42	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
43	آنجا	آنجا	آنجا	آنجا	Ad	قید	
43	مخفی	مخفی	مخفی	مخفی	A0	صفت	
44	کرده است	کرد	کرده است	کرد + ه + است	V+O	فعل ماضی نقلی+سوم شخص مفرد	
45	.	.	.	.	Si	علامت	

0	دیدم	دید|دید|دید	دید	دید + م|دید + م|دید + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
1	زیاد	زیاد	زیاد	زیاد	A0	صفت	
2	پرت‌وبلا	پرت وبلا	پرت‌وبلا	پرت وبلا	O	_
3	می‌گوید	گو	گفت	می + گو + ید	V+O	فعل حال اخباری+دوم شخص جمع	
4	؛	؛	؛	؛	Si	علامت	
5	خواستم	خواست|خواست|خواست	خواست	خواست + م|خواست + م|خواست + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
6	نوکش	نوک|نو	نوک	نوک + ش|نو + ک + ش	N1+O|A0+O+O	اسم + ضمیر ملکی سوم شخص مفرد|صفت + ک + ضمیر ملکی سوم شخص مفرد	
7	را	را	را	را	Po	حرف اضافه پسین	
8	چیده	چیده|چید	چیده	چیده|چید + ه	A0|O+O	صفت|ریشه ماضی + ه	
9	،	،	،	،	Si	علامت	
10	دمش	دم|دم|دم	دم	دم + ش|دم + ش|دم + ش	V+O|N1+O|N1+O	فعل مضارع ساده+سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد	
11	را	را	را	را	Po	حرف اضافه پسین	
12	روی	روی|روی|رو|رو	روی	روی|روی|رو + ی|رو + ی	Pr1|N1|N1+O|V+O	حرف اضافه گروهی|اسم|اسم + ی|فعل مضارع ساده+دوم شخص مفرد	
13	کولش	کول	کول	کول + ش	N1+O	اسم + ضمیر ملکی سوم شخص مفرد	
14	بگذارم	گذار|گذار|گذار	گذاشت	ب + گذار + م|ب + گذار + م|ب + گذار + م	V+O|O+N1+O|O+N1+V	فعل حال التزامی+اول شخص مفرد|ب + اسم + ضمیر ملکی اول شخص مفرد|ب + اسم + فعل اول شخص مفرد	
15	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
16	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
17	امان	امان|ام	امان	امان|ام + ان	N1|N1+O	اسم|اسم + ان	
18	خدا	خدا	خدا	خدا	N1	اسم	
19	بسپارم	بسپار|بسپار|سپار|سپار|سپار	سپارد	بسپار + م|بسپار + م|ب + سپار + م|ب + سپار + م|ب + سپار + م	N1+O|N1+V|V+O|O+N1+O|O+N1+V	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد|فعل حال التزامی+اول شخص مفرد|ب + اسم + ضمیر ملکی اول شخص مفرد|ب + اسم + فعل اول شخص مفرد	
20	.	.	.	.	Si	علامت	

0	این	این|این	این	این|این	A1|N6	صفت اشاره|ضمیر اشاره	
1	حرف	حرف|حرف	حرف	حرف|حرف	N1|N1	اسم|اسم	
2	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
3	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
4	بادی	بادی|باد|دی	باد	بادی|باد + ی|با + دی	Ad|N1+O|O+N1	قید|اسم + ی|با + اسم	
5	امر	امر	امر	امر	N1	اسم	
6	زیاد	زیاد	زیاد	زیاد	A0	صفت	
7	بی‌پا	بی‌پا	بی‌پا	بی‌پا	A0	صفت	
8	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
9	بی‌معنی	بی‌معنی	بی‌معنی	بی‌معنی	A0	صفت	
10	به‌نظر	به‌نظر|نظر	به‌نظر	به‌نظر|به + نظر	Pr1|O+N1	حرف اضافه گروهی|به + اسم	
11	می‌آمد	می آمد	آمد	می آمد	O	_
12	،	،	،	،	Si	علامت	
13	کم‌کم	کم‌کم|کم|کم|کم|کم	کم‌کم	کم‌کم|کم + ک + م|کم + ک + م|کم + ک + م|کم + ک + م	Ad|A0+O+O|A0+O+V|N1+O+O|N1+O+V	قید|صفت + ک + ضمیر ملکی اول شخص مفرد|صفت + ک + فعل اول شخص مفرد|اسم + ک + ضمیر ملکی اول شخص مفرد|اسم + ک + فعل اول شخص مفرد	
14	وقتی	وقتی|وقت	وقت	وقتی|وقت + ی	Ad|N1+O	قید|اسم + ی	
15	درست	درست|درس	درست	درست|درس + ت	A0|N1+O	صفت|اسم + ضمیر ملکی دوم شخص مفرد	
16	آن	ان	آن	ان	Ab	اختصارات	
17	را	را	را	را	Po	حرف اضافه پسین	
18	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
19	زوایا	زاویه	زوایا	زاویه	O	اسم مفرد جمع مکسر	
20	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
21	خفایای	خفیه	خفایا	خفیه	O	_
22	خاطر	خاطر|خاطر	خاطر	خاطر|خاطر	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
23	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
24	مخیله	مخیله	مخیله	مخیله	N1	اسم	
25	نشخوار	نشخوار	نشخوار	نشخوار	N1	اسم	
26	کردم	کرد|کرد|کرد	کرد	کرد + م|کرد + م|کرد + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
27	،	،	،	،	Si	علامت	
28	معلوم	معلوم	معلوم	معلوم	A0	صفت	
29	شد	شد	شد	شد	V+O	فعل ماضی ساده+سوم شخص مفرد	
30	آن	ان	آن	ان	Ab	اختصارات	
31	قدرها	قدر|قدر	قدر	قدر + ها|قدر + ها	N1+Pl|A0+Pl	اسم + علامت جمع|صفت + علامت جمع	
32	هم	هم|هم|هم	هم	هم|هم|هم	Ad|C0|O	قید|حرف ربط|ضمیر مشترک/متقابل	
33	نامعقول	نامعقول|معقول	نامعقول	نامعقول|نا + معقول	A0|O+A0	صفت|نا + صفت	
34	نیست	نیست|است|نی	نیست	نیست|نی + است|نی + ست	N1|V+O|N1+O	اسم|فعل مضارع ساده منفی+سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد	
35	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
36	نباید	باید	نباید	ن + باید	O+V4	ن + فعل وجه نما	
37	زیاد	زیاد	زیاد	زیاد	A0	صفت	
38	سرسری	سرسری	سرسری	سرسری	A0	صفت	
39	گرفت	گرفت|گرفت	گرفت	گرفت|گرفت	V+O|N1	فعل ماضی ساده+سوم شخص مفرد|اسم	
40	.	.	.	.	Si	علامت	

0	هرچه	هرچه	هرچه	هرچه	Ad	قید	
1	بیش‌تر	بیشتر|بیش	بیش	بیشتر|بیش + تر	A0|A0+O	صفت|صفت + علامت صفت تفضیلی	
2	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
3	این	این|این	این	این|این	A1|N6	صفت اشاره|ضمیر اشاره	
4	باب	باب|باب	باب	باب|باب	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
5	دقیق	دقیق	دقیق	دقیق	A0	صفت	
6	شدم	شد	شد	شد + م	V+O	فعل ماضی ساده+اول شخص مفرد	
7	یک	یک	یک	یک	O	عدد حرفی	
8	نوع	نوع	نوع	نوع	N1	اسم	
9	امیدواری	امیدواری|امیدوار	امیدوار	امیدواری|امیدوار + ی	N1|A0+O	اسم|صفت + ی	
10	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
11	خود	خود|خود	خود	خود|خود	O|N1	ضمیر مشترک/متقابل|اسم	
12	حس	حس	حس	حس	N1	اسم	
13	نمودم	نمود|نمود|نمود|مو	نمود	نمود + م|نمود + م|نمود + م|ن + مو + د + م	V+O|N1+O|N1+V|V+O	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد|فعل حال التزامی منفی+سوم شخص مفرد	
14	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
15	ستاره‌ی	ستاره	ستاره	ستاره + ی	N1+O	اسم + ی	
16	ضعیفی	ضعیفی|ضعیف	ضعیف	ضعیفی|ضعیف + ی	N1|A0+O	اسم|صفت + ی	
17	در	در|در|در|در|در	در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل	
18	شبستان	شبستان|شب	شبستان	شبستان|شب + ستان	N1|N1+O	اسم|اسم + ستان	
19	تیره	تیره|تیر	تیره	تیره|تیر + ه	A0|N1+O	صفت|اسم + ه	
20	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
21	تار	تار|تار|تار	تار	تار|تار|تار	V|A0|N1	فعل امر مثبت|صفت|اسم	
22	درونم	درون|درون|در|در|در|در	درون	درون + م|درون + م|در + ون + م|در + ون + م|در + ون + م|در + ون + م	N1+O|N1+V|N1+Pl+O|N1+Pl+V|N1+Pl+O|N1+Pl+V	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد|اسم + علامت جمع + ضمیر ملکی اول شخص مفرد|اسم + علامت جمع + فعل اول شخص مفرد|اسم + علامت جمع + ضمیر ملکی اول شخص مفرد|اسم + علامت جمع + فعل اول شخص مفرد	
23	درخشیدن	درخشید	درخشیدن	درخشید + ن	V2+O	بن ماضی + ن	
24	گرفت	گرفت|گرفت	گرفت	گرفت|گرفت	V+O|N1	فعل ماضی ساده+سوم شخص مفرد|اسم	
25	.	.	.	.	Si	علامت	

0	رفته‌رفته	رفته‌رفته	رفته‌رفته	رفته‌رفته	Ad	قید	
1	سردماغ	سردماغ	سردماغ	سردماغ	A0	صفت	
2	آمدم	امد|امد	آمد	امد + م|امد + م	N1+O|N1+V	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
3	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
4	خندان	خندان|خندان|خند	خندان	خندان|خندان|خند + ان	V|A0|V1+O	فعل امر مثبت|صفت|بن مضارع + ان	
5	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
6	شادمان	شادمان|شاد	شادمان	شادمان|شاد + مان	A0|A0+O	صفت|صفت + ضمیر ملکی اول شخص جمع	
7	روبه	روبه|روب	روبه	روبه|روب + ه	N1|V1+O	اسم|بن مضارع + ه	
8	مصطفی	مصطفی	مصطفی	مصطفی	N3	اسم خاص اشخاص	
9	نموده	نموده|نمود|نمود	نموده	نموده|نمود + ه|نمود + ه	A0|O+O|N1+O	صفت|ریشه ماضی + ه|اسم + ه	
10	گفتم	گفت|گفت|گفت	گفت	گفت + م|گفت + م|گفت + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
11	اولین	اولین|اول	اولین	اولین|اول + ین	A0|A0+O	صفت|صفت + ین	
12	بار	بار|بار	بار	بار|بار	V|N1	فعل امر مثبت|اسم	
13	است	است|اس		است|اس + ت	V+O|N1+O	فعل مضارع ساده+سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد	
14	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
15	از	از	از	از	Pr	حرف اضافه	
16	تو	تو|تو|تو	تو	تو|تو|تو	N5|Ad|N1	ضمیر فاعلی|قید|اسم	
17	یک	یک	یک	یک	O	عدد حرفی	
18	کلمه	کلمه|کلم	کلمه	کلمه|کلم + ه	N1|N1+O	اسم|اسم + ه	
19	حرف	حرف|حرف	حرف	حرف|حرف	N1|N1	اسم|اسم	
20	حسابی	حسابی|حساب	حساب	حسابی|حساب + ی	A0|N1+O	صفت|اسم + ی	
21	می‌شنوم	شنو	شنید	می + شنو + م	V+O	فعل حال اخباری+اول شخص مفرد	
22	ولی	ولی|ولی|ول|ول	ولی	ولی|ولی|ول + ی|ول + ی	C0|N1|A0+O|N1+O	حرف ربط|اسم|صفت + ی|اسم + ی	
23	به‌نظرم	به نظرم	به‌نظرم	به نظرم	O	_
24	این	این|این	این	این|این	A1|N6	صفت اشاره|ضمیر اشاره	
25	گره	گره|گر|گر	گره	گره|گر + ه|گر + ه	N1|V1+O|N1+O	اسم|بن مضارع + ه|اسم + ه	
26	فقط	فقط	فقط	فقط	Ad	قید	
27	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
28	دست	دست|دست	دست	دست|دست	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
29	خودت	خودت|خود	خود	خودت|خود + ت	O|N1+O	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی دوم شخص مفرد	
30	گشوده	گشوده|گشود	گشوده	گشوده|گشود + ه	A0|O+O	صفت|ریشه ماضی + ه	
31	خواهد شد	شد	خواهد شد	خواهد + شد	V+O	فعل آینده مثبت+سوم شخص مفرد	
32	.	.	.	.	Si	علامت	

0	باید	باید	باید	باید	V4	فعل وجه نما	
1	خودت	خودت|خود	خود	خودت|خود + ت	O|N1+O	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی دوم شخص مفرد	
2	مهارت	مهارت|مهار	مهارت	مهارت|مهار + ت	N1|N1+O	اسم|اسم + ضمیر ملکی دوم شخص مفرد	
3	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
4	خرج	خرج	خرج	خرج	N1	اسم	
5	بدهی	بدهی|ده|ده|ده	بدهی	بدهی|ب + ده + ی|ب + ده + ی|ب + ده + ی	N1|V+O|O+O+O|O+N1+O	اسم|فعل حال التزامی+دوم شخص مفرد|ب + عدد حرفی + ی|ب + اسم + ی	
6	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
7	احدی	احدی|احد	احدی	احدی|احد + ی	N4|A0+O	اسم فامیل|صفت + ی	
8	از	از	از	از	Pr	حرف اضافه	
9	مهمانان	مهمان	مهمان	مهمان + ان	N1+O	اسم + ان	
10	درصدد	درصدد	درصدد	درصدد	Pr1	حرف اضافه گروهی	
11	دست‌زدن	دست زدن	دست‌زدن	دست زدن	O	_
12	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
13	این	این|این	این	این|این	A1|N6	صفت اشاره|ضمیر اشاره	
14	غاز	غاز	غاز	غاز	N1	اسم	
15	برنیاید	بر|بر|بر	برنیاید	بر + نی + اید|بر + نی + اید|بر + نی + اید	V1+O+V|VPr+O+V|N1+O+V	بن مضارع + نی + فعل دوم شخص جمع|پیشوند فعل + نی + فعل دوم شخص جمع|اسم + نی + فعل دوم شخص جمع	
16	.	.	.	.	Si	علامت	

0	فردای	فردا	فردا	فردا	O	_
1	آن	ان	آن	ان	Ab	اختصارات	
2	روز	روز	روز	روز	N1	اسم	
3	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
4	خاطرم	خاطر|خاطر	خاطر	خاطر + م|خاطر + م	N1+O|N1+V	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
5	آمد	امد	آمد	امد	N1	اسم	
6	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
7	دیروز	دیروز	دیروز	دیروز	Ad	قید	
8	یک	یک	یک	یک	O	عدد حرفی	
9	دست	دست|دست	دست	دست|دست	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
10	از	از	از	از	Pr	حرف اضافه	
11	بهترین	بهترین|بهتر	بهترین	بهترین|بهتر + ین	A0|A0+O	صفت|صفت + ین	
12	لباس‌های	لباس	لباس	لباس + ها + ی	N1+Pl+O	اسم + علامت جمع + ی	
13	نودوز	نودوز	نودوز	نودوز	A0	صفت	
14	خود	خود|خود	خود	خود|خود	O|N1	ضمیر مشترک/متقابل|اسم	
15	را	را	را	را	Po	حرف اضافه پسین	
16	با	با	با	با	Pr	حرف اضافه	
17	کلیه‌ی	کلیه|کلیه|کلی	کلیه	کلیه + ی|کلیه + ی|کلی + ه + ی	Ad+O|N1+O|A0+O+O	قید + ی|اسم + ی|صفت + ه + ی	
18	متفرعات	متفرع	متفرعات	متفرع + ات	A0+Pl	صفت + علامت جمع	
19	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
20	انضمام	انضمام	انضمام	انضمام	N1	اسم	
21	مایحتوی	مایحتوی	مایحتوی	مایحتوی	O	_
22	یعنی	یعنی	یعنی	یعنی	C0	حرف ربط	
23	آقای	آقا	آقا	آقا	O	_
24	استادی	استادی|استاد	استاد	استادی|استاد + ی	N1|A0+O	اسم|صفت + ی	
25	مصطفی‌خان	مصطفی خان	مصطفی‌خان	مصطفی خان	O	_
26	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
27	دست	دست|دست	دست	دست|دست	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
28	چلاق	چلاق	چلاق	چلاق	A0	صفت	
29	شده	شد	شده	شد + ه	V3+O	فعل اسنادی + ه	
30	خودم	خودم|خود|خود	خودم	خودم|خود + م|خود + م	O|N1+O|N1+V	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
31	از	از	از	از	Pr	حرف اضافه	
32	خانه	خانه|خان	خانه	خانه|خان + ه	N1|N1+O	اسم|اسم + ه	
33	بیرون	بیرون	بیرون	بیرون	N1	اسم	
34	انداخته‌ام	انداخته|انداخته|انداخت	انداخت	انداخته + ام|انداخته + ام|انداخت + ه + ام	A0+O|A0+V|V+O	صفت + ضمیر ملکی اول شخص مفرد|صفت + فعل اول شخص مفرد|فعل ماضی نقلی+اول شخص مفرد	
35	.	.	.	.	Si	علامت	

0	ولی	ولی|ولی|ول|ول	ولی	ولی|ولی|ول + ی|ول + ی	C0|N1|A0+O|N1+O	حرف ربط|اسم|صفت + ی|اسم + ی	
1	چون‌که	چون‌که	چون‌که	چون‌که	C1	حرف ربط گروهی	
2	تیری	تیر	تیر	تیر + ی	N1+O	اسم + ی	
3	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
4	از	از	از	از	Pr	حرف اضافه	
5	شست	شست	شست	شست	V+O	فعل ماضی ساده+سوم شخص مفرد	
6	رفته	رفت|رفت	رفته	رفت + ه|رفت + ه	O+O|O+O	ریشه ماضی + ه|ریشه ماضی + ه	
7	بازنمی‌گردد	بازگرد	بازنمی‌گردد	نمی + بازگرد + د	V+O	فعل حال اخباری منفی+سوم شخص مفرد	
8	،	،	،	،	Si	علامت	
9	یک‌بار	یک‌بار	یک‌بار	یک‌بار	A0	صفت	
10	دیگر	دیگر|دیگر|دی	دیگر	دیگر|دیگر|دی + گر	Ad|A2|N1+O	قید|صفت مبهم|اسم + گر	
11	به	به|به	به	به|به	Pr|N1	حرف اضافه|اسم	
12	کلام	کلام	کلام	کلام	N1	اسم	
13	بلندپایه‌ی	بلندپایه	بلندپایه	بلندپایه + ی	A0+O	صفت + ی	
14	«	«	«	«	Si	علامت	
15	از	از	از	از	Pr	حرف اضافه	
16	ما	ما	ما	ما	N5	ضمیر فاعلی	
17	ست	ست	ست	ست	N1	اسم	
18	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
19	بر	بر|بر|بر|بر	بر	بر|بر|بر|بر	Pr|V|VPr|N1	حرف اضافه|فعل امر مثبت|پیشوند فعل|اسم	
20	ما	ما	ما	ما	N5	ضمیر فاعلی	
21	ست	ست	ست	ست	N1	اسم	
22	»	»	»	»	Si	علامت	
23	ایمان	ایمان	ایمان	ایمان	N1	اسم	
24	آوردم	آورد	آورد	آورد	O	_
25	و	و|و|و	و	و|و|و	C0|Al|Ab	حرف ربط|حروف الفبا|اختصارات	
26	پشت	پشت|پش	پشت	پشت|پش + ت	N1|N1+O	اسم|اسم + ضمیر ملکی دوم شخص مفرد	
27	دستم	دست|دست	دستم	دست + م|دست + م	N1+O|N1+V	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
28	را	را	را	را	Po	حرف اضافه پسین	
29	داغ	داغ	داغ	داغ	A0	صفت	
30	کردم	کرد|کرد|کرد	کرد	کرد + م|کرد + م|کرد + م	V+O|N1+O|N1+V	فعل ماضی ساده+اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد	
21	که	که|که|که|که	که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم	
32	تا	تا|تا|تا	تا	تا|تا|تا	Pr|C0|Ab	حرف اضافه|حرف ربط|اختصارات	
33	من	من	من	من	N5	ضمیر فاعلی	
34	باشم	باش|شم	بود	باش + م|با + شم	V+O|O+N1	فعل مضارع ساده+اول شخص مفرد|با + اسم	
35	دیگر	دیگر|دیگر|دی	دیگر	دیگر|دیگر|دی + گر	Ad|A2|N1+O	قید|صفت مبهم|اسم + گر	
36	پیرامون	پیرامون|پیرامون	پیرامون	پیرامون|پیرامون	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی	
37	ترفیع	ترفیع	ترفیع	ترفیع	N1	اسم	
38	رتبه	رتبه	رتبه	رتبه	N1	اسم	
39	نگردم	گرد|نگر|گر	گشت	ن + گرد + م|نگر + د + م|ن + گر + د + م	V+O|V+O|V+O	فعل حال التزامی منفی+اول شخص مفرد|فعل مضارع ساده+سوم شخص مفرد|فعل حال التزامی منفی+سوم شخص مفرد	
40	!	!	!	!	Si	علامت	

